index,id,org_id,url,breed_primary,breed_secondary,color_primary,color_secondary,color_tertiary,age,sex,size,coat,name,status,posted,contact_city,contact_state,contact_zip,contact_country,stateQ
8483,41801547,CO51,https://www.petfinder.com/dog/bobby-41801547/co/denver/ho-bo-care-boxer-rescue-co51/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,American Staffordshire Terrier,,,,Adult,Male,Medium,,Bobby,adoptable,2018-06-04T00:52:17+0000,Denver,CO,80209,US,CO
8484,41775785,CO51,https://www.petfinder.com/dog/sookie-41775785/co/denver/ho-bo-care-boxer-rescue-co51/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,,,,,Adult,Female,Medium,,Sookie,adoptable,2018-06-01T02:42:49+0000,Denver,CO,80209,US,CO
8485,41738166,CO189,https://www.petfinder.com/dog/maggie-41738166/co/canon-city/humane-society-of-fremont-county-inc-co189/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,,,,,Adult,Female,Medium,,Maggie,adoptable,2018-05-27T13:15:45+0000,Canon City,CO,81212,US,CO
8486,41729151,CO217,https://www.petfinder.com/dog/axel-41729151/co/littleton/snow-capped-shepherd-rescue-co217/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Anatolian Shepherd,,Black,Yellow / Tan / Blond / Fawn,,Young,Male,Large,Short,Axel,adoptable,2018-05-26T04:48:23+0000,Littleton,CO,80127,US,CO
8487,41577718,CO51,https://www.petfinder.com/dog/mila-41577718/co/denver/ho-bo-care-boxer-rescue-co51/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,,,,,Young,Female,Medium,,Mila,adoptable,2018-05-07T21:18:26+0000,Denver,CO,80209,US,CO
8488,41573617,CO23,https://www.petfinder.com/dog/mercy-41573617/co/georgetown/hope-for-animals-co23/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,,,,,Young,Female,Large,,Mercy,adoptable,2018-05-07T08:35:24+0000,Georgetown,CO,80444,US,CO
8489,41573616,CO23,https://www.petfinder.com/dog/lola-41573616/co/georgetown/hope-for-animals-co23/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Bulldog,Pit Bull Terrier,,,,Senior,Female,Large,,Lola,adoptable,2018-05-07T08:35:24+0000,Georgetown,CO,80444,US,CO
8490,41550525,CO289,https://www.petfinder.com/dog/manya-41550525/co/yoder/peanuts-place-bully-rescue-co289/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dogo Argentino,,,,,Adult,Female,Large,,Manya,adoptable,2018-05-04T07:39:40+0000,Yoder,CO,80864,US,CO
8491,41545203,CO438,https://www.petfinder.com/dog/blitzen-41545203/co/aurora/denver-dachshunds-rescue-and-transport-co438/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dachshund,,,,,Adult,Male,Small,,Blitzen,adoptable,2018-05-03T18:57:54+0000,Aurora,CO,80013,US,CO
8492,41537140,CO202,https://www.petfinder.com/dog/bart-courtesy-41537140/co/aurora/animal-rescue-of-the-rockies-co202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Pit Bull Terrier,,,,Young,Male,Medium,,Bart (Courtesy),adoptable,2018-05-03T00:26:34+0000,Aurora,CO,80012,US,CO
8493,41535854,CO342,https://www.petfinder.com/dog/madison-41535854/co/arvada/rocky-mountain-puppy-rescue-co342/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shepherd,Vizsla,,,,Adult,Female,Medium,,Madison,adoptable,2018-05-02T19:44:37+0000,Arvada,CO,80003,US,CO
8494,41454845,CO23,https://www.petfinder.com/dog/turbo-41454845/co/georgetown/hope-for-animals-co23/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,White / Cream,Yellow / Tan / Blond / Fawn,,Young,Male,Medium,Short,Turbo,adoptable,2018-04-21T06:19:09+0000,Georgetown,CO,80444,US,CO
8495,41454840,CO23,https://www.petfinder.com/dog/millie-41454840/co/georgetown/hope-for-animals-co23/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,Yellow / Tan / Blond / Fawn,,,Adult,Female,Small,Short,Millie,adoptable,2018-04-21T06:12:52+0000,Georgetown,CO,80444,US,CO
8496,41450471,CO285,https://www.petfinder.com/dog/zoe-41450471/co/aurora/big-dogs-huge-paws-inc-co285/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Mastiff,,Black,Brindle,,Adult,Female,Extra Large,Short,Zoe,adoptable,2018-04-20T18:14:40+0000,Aurora,CO,80046,US,CO
8497,41450351,CO285,https://www.petfinder.com/dog/layla-41450351/co/aurora/big-dogs-huge-paws-inc-co285/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Anatolian Shepherd,,,,,Baby,Female,Extra Large,Medium,Layla,adoptable,2018-04-20T18:05:08+0000,Aurora,CO,80046,US,CO
8498,41414549,CO404,https://www.petfinder.com/dog/yolonda-41414549/co/peyton/great-pyrenees-rescue-and-sanctuary-co404/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Mixed Breed,,,,,Adult,Female,Large,,Yolonda,adoptable,2018-04-16T01:18:54+0000,Peyton,CO,80831,US,CO
8499,41325280,CO451,https://www.petfinder.com/dog/mia-aka-ginna-41325280/co/littleton/2-blondes-all-breed-rescue-co451/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,,,,Adult,Female,Medium,,Mia aka Ginna,adoptable,2018-04-04T14:41:49+0000,Littleton,CO,80126,US,CO
8500,41320005,CO278,https://www.petfinder.com/dog/whitey-41320005/co/littleton/doggy-dog-world-rescue-co278/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,White / Cream,Yellow / Tan / Blond / Fawn,,Adult,Male,Small,Short,Whitey,adoptable,2018-04-03T21:08:21+0000,Littleton,CO,80127,US,CO
8501,41315786,CO451,https://www.petfinder.com/dog/sheila-aka-hanya-41315786/co/littleton/2-blondes-all-breed-rescue-co451/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,,,,Adult,Female,Medium,,Sheila aka Hanya,adoptable,2018-04-03T08:09:01+0000,Littleton,CO,80126,US,CO
8502,41259667,CO289,https://www.petfinder.com/dog/kira-41259667/co/yoder/peanuts-place-bully-rescue-co289/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Bull Terrier,,,,,Adult,Female,Medium,,Kira,adoptable,2018-03-26T00:21:00+0000,Yoder,CO,80864,US,CO
8503,41234698,CO342,https://www.petfinder.com/dog/puffy-41234698/co/broomfield/rocky-mountain-puppy-rescue-co342/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Golden Retriever,,Golden,,,Adult,Female,Medium,Medium,Puffy,adoptable,2018-03-22T12:55:25+0000,Broomfield,CO,80020,US,CO
8504,41209085,CO23,https://www.petfinder.com/dog/oakley-41209085/co/georgetown/hope-for-animals-co23/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Young,Male,Large,,Oakley,adoptable,2018-03-19T00:54:03+0000,Georgetown,CO,80444,US,CO
8505,41179915,CO51,https://www.petfinder.com/dog/boomer-41179915/co/denver/ho-bo-care-boxer-rescue-co51/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,,,,,Young,Male,Medium,,Boomer,adoptable,2018-03-15T02:59:00+0000,Denver,CO,80209,US,CO
8506,41179812,CO325,https://www.petfinder.com/dog/truman-41179812/co/englewood/colorado-canine-rescue-co325/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,German Wirehaired Pointer,,,,Adult,Male,Large,,Truman,adoptable,2018-03-15T02:51:25+0000,Englewood,CO,80113,US,CO
8507,41073823,CO217,https://www.petfinder.com/dog/pia-41073823/co/littleton/snow-capped-shepherd-rescue-co217/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,German Shepherd Dog,,Black,Yellow / Tan / Blond / Fawn,,Young,Female,Large,Medium,Pia,adoptable,2018-03-01T07:17:55+0000,Littleton,CO,80127,US,CO
8508,41046150,CO404,https://www.petfinder.com/dog/talley-41046150/co/peyton/great-pyrenees-rescue-and-sanctuary-co404/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,Great Pyrenees,,,,Adult,Female,Large,,Talley,adoptable,2018-02-25T19:57:17+0000,Peyton,CO,80831,US,CO
8509,40982074,CO468,https://www.petfinder.com/dog/amber-40982074/co/loveland/scroungy-dogs-and-pretty-pups-rescue-co468/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,,Black,White / Cream,,Adult,Female,Small,Short,AMBER,adoptable,2018-02-18T02:26:28+0000,Loveland,CO,80537,US,CO
8510,40966057,CO51,https://www.petfinder.com/dog/opal-foster-needed-40966057/co/denver/ho-bo-care-boxer-rescue-co51/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,,,,,Young,Female,Medium,,Opal - FOSTER NEEDED,adoptable,2018-02-16T01:23:12+0000,Denver,CO,80209,US,CO
8511,40960484,CO451,https://www.petfinder.com/dog/metis-40960484/co/littleton/2-blondes-all-breed-rescue-co451/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,,,,Baby,Female,Medium,,Metis,adoptable,2018-02-15T13:42:35+0000,Littleton,CO,80126,US,CO
8512,40809223,CO51,https://www.petfinder.com/dog/bella-40809223/co/denver/ho-bo-care-boxer-rescue-co51/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,,,,,Young,Female,Medium,,Bella,adoptable,2018-01-30T02:44:17+0000,Denver,CO,80209,US,CO
8513,40744717,CO308,https://www.petfinder.com/dog/patches-40744717/co/colorado-springs/breeder-release-adoption-service-co308/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Yorkshire Terrier,Maltese,,,,Adult,Male,Small,,Patches,adoptable,2018-01-23T03:53:24+0000,Colorado Springs,CO,80922,US,CO
8514,40672130,CO51,https://www.petfinder.com/dog/bond-foster-needed-40672130/co/denver/ho-bo-care-boxer-rescue-co51/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,,,,,Young,Male,Medium,,Bond - Foster Needed,adoptable,2018-01-15T03:21:26+0000,Denver,CO,80209,US,CO
8515,40632575,CO451,https://www.petfinder.com/dog/ziggy-40632575/co/littleton/2-blondes-all-breed-rescue-co451/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,,,,,Young,Male,Large,,Ziggy,adoptable,2018-01-10T18:15:30+0000,Littleton,CO,80126,US,CO
8516,40632554,CO451,https://www.petfinder.com/dog/shane-aka-vinnie-40632554/co/littleton/2-blondes-all-breed-rescue-co451/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,,,,Young,Male,Medium,,Shane aka Vinnie,adoptable,2018-01-10T18:15:30+0000,Littleton,CO,80126,US,CO
8517,40632464,CO451,https://www.petfinder.com/dog/baxter-40632464/co/littleton/2-blondes-all-breed-rescue-co451/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,Labrador Retriever,,,,Adult,Male,Medium,,Baxter,adoptable,2018-01-10T18:15:27+0000,Littleton,CO,80126,US,CO
8518,40607360,CO289,https://www.petfinder.com/dog/nico-40607360/co/yoder/peanuts-place-bully-rescue-co289/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Adult,Male,Medium,,Nico,adoptable,2018-01-07T19:15:50+0000,Yoder,CO,80864,US,CO
8519,40580233,CO451,https://www.petfinder.com/dog/shane-aka-vinnie-40580233/co/littleton/2-blondes-all-breed-rescue-co451/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,,,,Young,Male,Medium,,Shane aka Vinnie,adoptable,2018-01-04T09:42:56+0000,Littleton,CO,80126,US,CO
8520,40580254,CO451,https://www.petfinder.com/dog/ziggy-40580254/co/littleton/2-blondes-all-breed-rescue-co451/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,,,,,Young,Male,Large,,Ziggy,adoptable,2018-01-04T09:42:56+0000,Littleton,CO,80126,US,CO
8521,40580131,CO451,https://www.petfinder.com/dog/baxter-40580131/co/littleton/2-blondes-all-breed-rescue-co451/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,Labrador Retriever,,,,Adult,Male,Medium,,Baxter,adoptable,2018-01-04T09:42:53+0000,Littleton,CO,80126,US,CO
8522,40558120,CO289,https://www.petfinder.com/dog/javier-40558120/co/yoder/peanuts-place-bully-rescue-co289/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Young,Male,Medium,,Javier,adoptable,2018-01-01T17:59:53+0000,Yoder,CO,80864,US,CO
8523,40542625,CO405,https://www.petfinder.com/dog/trisha-40542625/co/westminster/evergreen-animal-protective-league-eapl-westiminster-location-co405/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Rat Terrier,,,,Young,Female,Small,,Trisha,adoptable,2017-12-30T01:53:46+0000,Westminster,CO,80021,US,CO
8524,40541775,CO132,https://www.petfinder.com/dog/trisha-40541775/co/evergreen/evergreen-animal-protective-league-eapl-co132/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Rat Terrier,,,,Young,Female,Small,,Trisha,adoptable,2017-12-30T00:37:23+0000,Evergreen,CO,80437,US,CO
8525,40110952,CO469,https://www.petfinder.com/dog/sammi-40110952/co/boulder/underdogs-animal-rescue-co469/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Retriever,Border Collie,,,,Adult,Female,Medium,,Sammi,adoptable,2017-12-08T00:13:21+0000,Boulder,CO,80305,US,CO
8526,40036107,CO325,https://www.petfinder.com/dog/kirie-40036107/co/englewood/colorado-canine-rescue-co325/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Adult,Female,Medium,,Kirie,adoptable,2017-11-30T21:59:35+0000,Englewood,CO,80113,US,CO
8527,39896259,CO18,https://www.petfinder.com/dog/zelda-39896259/co/colorado-springs/all-breed-rescue-and-training-co18/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,,,,Adult,Female,Medium,,Zelda,adoptable,2017-11-12T18:09:09+0000,Colorado Springs,CO,80907,US,CO
8528,39684574,CO173,https://www.petfinder.com/dog/kato-39684574/co/littleton/vintage-dog-rescue-co173/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Terrier,Poodle,Black,,,Adult,Male,Small,Short,Kato,adoptable,2017-10-18T22:31:28+0000,Littleton,CO,80401,US,CO
8529,39447398,CO469,https://www.petfinder.com/dog/fosters-needed-39447398/co/boulder/underdogs-animal-rescue-co469/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Boxer,,,,Adult,Male,Large,,FOSTERS NEEDED!,adoptable,2017-09-21T21:43:59+0000,Boulder,CO,80305,US,CO
8530,39211184,CO285,https://www.petfinder.com/dog/daisy-39211184/co/aurora/big-dogs-huge-paws-inc-co285/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Neapolitan Mastiff,,Black,Brindle,,Senior,Female,Extra Large,Short,Daisy,adoptable,2017-08-25T16:11:09+0000,Aurora,CO,80046,US,CO
8531,39123444,CO51,https://www.petfinder.com/dog/jude-39123444/co/denver/ho-bo-care-boxer-rescue-co51/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,American Staffordshire Terrier,,,,Young,Male,Medium,,Jude,adoptable,2017-08-16T14:46:24+0000,Denver,CO,80209,US,CO
8532,38983433,CO23,https://www.petfinder.com/dog/trixie-and-bling-38983433/co/georgetown/hope-for-animals-co23/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dachshund,,,,,Senior,Female,Small,,Trixie and Bling,adoptable,2017-08-04T07:54:34+0000,Georgetown,CO,80444,US,CO
8533,38853630,CO438,https://www.petfinder.com/dog/butch-38853630/co/aurora/denver-dachshunds-rescue-and-transport-co438/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Dachshund,,,,,Young,Male,Small,,Butch,adoptable,2017-07-23T22:50:23+0000,Aurora,CO,80013,US,CO
8534,38828900,CO308,https://www.petfinder.com/dog/maddy-38828900/co/colorado-springs/breeder-release-adoption-service-co308/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Terrier,,,,Young,Female,Small,,Maddy,adoptable,2017-07-21T04:01:50+0000,Colorado Springs,CO,80922,US,CO
8535,38828888,CO308,https://www.petfinder.com/dog/mia-38828888/co/colorado-springs/breeder-release-adoption-service-co308/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,,,,,Adult,Female,Medium,,Mia,adoptable,2017-07-21T04:01:50+0000,Colorado Springs,CO,80922,US,CO
8536,38814521,CO478,https://www.petfinder.com/dog/missy-and-puppy-38814521/co/crested-butte/oh-be-dogful-rescue-co478/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Corgi,Chihuahua,Brown / Chocolate,"Tricolor (Brown, Black, & White)",,Senior,Female,Small,Medium,Missy & Puppy,adoptable,2017-07-20T01:46:26+0000,Crested Butte,CO,81224,US,CO
8537,38814480,CO478,https://www.petfinder.com/dog/bradley-38814480/co/crested-butte/oh-be-dogful-rescue-co478/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,Yellow / Tan / Blond / Fawn,,,Adult,Male,Large,Short,Bradley,adoptable,2017-07-20T01:37:56+0000,Crested Butte,CO,81224,US,CO
8538,38806805,CO478,https://www.petfinder.com/dog/franklin-38806805/co/crested-butte/oh-be-dogful-rescue-co478/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Catahoula Leopard Dog,,Gray / Blue / Silver,,,Adult,Male,Large,Medium,Franklin,adoptable,2017-07-19T04:17:54+0000,Crested Butte,CO,81224,US,CO
8539,38713333,CO382,https://www.petfinder.com/dog/callie-38713333/co/denver/german-shepherd-rescue-of-the-rockies-co382/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,German Shepherd Dog,,,,,Adult,Female,Large,Medium,Callie,adoptable,2017-07-09T23:27:55+0000,Denver,CO,80221,US,CO
8540,38426542,CO289,https://www.petfinder.com/dog/vera-wang-38426542/co/yoder/peanuts-place-bully-rescue-co289/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,,,,,Adult,Female,Medium,,Vera Wang,adoptable,2017-06-13T00:13:49+0000,Yoder,CO,80864,US,CO
8541,38426540,CO289,https://www.petfinder.com/dog/jade-38426540/co/yoder/peanuts-place-bully-rescue-co289/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,American Staffordshire Terrier,,,,,Adult,Female,Medium,,Jade,adoptable,2017-06-13T00:13:49+0000,Yoder,CO,80864,US,CO
8542,38426367,CO11,https://www.petfinder.com/dog/foster-homes-needed-38426367/co/denver/colorado-saint-bernard-rescue-co11/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Saint Bernard,,"Tricolor (Brown, Black, & White)",,,Adult,Female,Extra Large,,Foster Homes Needed,adoptable,2017-06-12T23:39:12+0000,Denver,CO,80227,US,CO
8543,38371104,CO418,https://www.petfinder.com/dog/bellamy-38371104/co/denver/outpaws-co418/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Adult,Male,Large,,Bellamy,adoptable,2017-06-09T04:03:21+0000,Denver,CO,80210,US,CO
8544,38358255,CO202,https://www.petfinder.com/dog/trinity-38358255/co/aurora/animal-rescue-of-the-rockies-co202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Australian Cattle Dog / Blue Heeler,,,,,Young,Female,Large,,Trinity,adoptable,2017-06-08T17:02:59+0000,Aurora,CO,80012,US,CO
8545,38251972,CO202,https://www.petfinder.com/dog/beefy-courtesy-38251972/co/aurora/animal-rescue-of-the-rockies-co202/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,,,,Senior,Male,Large,,Beefy (Courtesy),adoptable,2017-06-05T17:02:21+0000,Aurora,CO,80012,US,CO
8546,38191168,CO285,https://www.petfinder.com/dog/nala-1-38191168/co/aurora/big-dogs-huge-paws-inc-co285/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Bullmastiff,,,,,Adult,Female,Extra Large,,Nala 1,adoptable,2017-05-30T15:21:27+0000,Aurora,CO,80046,US,CO
8547,38012029,CO18,https://www.petfinder.com/dog/anise-anni-38012029/co/colorado-springs/all-breed-rescue-and-training-co18/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Italian Greyhound,,,,,Adult,Female,Small,,Anise (Anni),adoptable,2017-05-07T14:59:53+0000,Colorado Springs,CO,80907,US,CO
8548,37914797,CO289,https://www.petfinder.com/dog/rose-37914797/co/yoder/peanuts-place-bully-rescue-co289/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Bull Terrier,,Brindle,,,Adult,Female,Large,,Rose,adoptable,2017-04-24T15:14:34+0000,Yoder,CO,80864,US,CO
8549,37907234,CO405,https://www.petfinder.com/dog/comet-m-and-karma-f-37907234/co/westminster/evergreen-animal-protective-league-eapl-westiminster-location-co405/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Siberian Husky,,Gray / Blue / Silver,White / Cream,,Senior,Male,Medium,Long,Comet M and Karma F,adoptable,2017-04-22T22:39:13+0000,Westminster,CO,80021,US,CO
8550,37869778,CO405,https://www.petfinder.com/dog/oreo-courtesy-listing-37869778/co/westminster/evergreen-animal-protective-league-eapl-westiminster-location-co405/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Pit Bull Terrier,,Black,White / Cream,,Adult,Male,Medium,Short,Oreo - courtesy listing,adoptable,2017-04-18T00:52:32+0000,Westminster,CO,80021,US,CO
8551,37728251,CO18,https://www.petfinder.com/dog/scarlett-37728251/co/colorado-springs/all-breed-rescue-and-training-co18/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Boxer,American Bulldog,,,,Adult,Female,Large,,Scarlett,adoptable,2017-03-28T19:06:53+0000,Colorado Springs,CO,80907,US,CO
8552,37569515,CO220,https://www.petfinder.com/dog/derby-37569515/co/wheat-ridge/planet-pet-co220/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Chihuahua,Terrier,White / Cream,,,Young,Male,Small,Short,Derby,adoptable,2017-03-06T18:46:27+0000,WHEAT RIDGE,CO,80033,US,CO
8553,37510300,CO405,https://www.petfinder.com/dog/mesa-courtesy-listing-37510300/co/westminster/evergreen-animal-protective-league-eapl-westiminster-location-co405/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Australian Cattle Dog / Blue Heeler,,"Tricolor (Brown, Black, & White)",,,Adult,Female,Medium,Short,Mesa - courtesy listing,adoptable,2017-02-26T14:09:38+0000,Westminster,CO,80021,US,CO
8554,37427579,CO405,https://www.petfinder.com/dog/cloey-courtesy-listing-37427579/co/westminster/evergreen-animal-protective-league-eapl-westiminster-location-co405/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shepherd,,Yellow / Tan / Blond / Fawn,,,Adult,Female,Large,Medium,Cloey - Courtesy Listing,adoptable,2017-02-15T14:09:41+0000,Westminster,CO,80021,US,CO
8555,37253254,CO405,https://www.petfinder.com/dog/tedi-courtesy-listing-37253254/co/westminster/evergreen-animal-protective-league-eapl-westiminster-location-co405/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Labrador Retriever,Australian Shepherd,Black,,,Adult,Female,Large,Short,Tedi - courtesy listing,adoptable,2017-01-23T14:09:07+0000,Westminster,CO,80021,US,CO
8556,37253251,CO405,https://www.petfinder.com/dog/angel-courtesy-listing-37253251/co/westminster/evergreen-animal-protective-league-eapl-westiminster-location-co405/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Shepherd,,Black,Yellow / Tan / Blond / Fawn,,Senior,Female,Medium,Short,Angel - courtesy listing,adoptable,2017-01-23T14:08:54+0000,Westminster,CO,80021,US,CO
8557,36719763,CO405,https://www.petfinder.com/dog/scout-courtesy-listing-36719763/co/westminster/evergreen-animal-protective-league-eapl-westiminster-location-co405/?referrer_id=87b31e7d-4508-41d1-95ff-fdb59b9d4669,Staffordshire Bull Terrier,,,,,Young,Female,Medium,,Scout - courtesy listing,adoptable,2016-11-12T14:08:51+0000,Westminster,CO,80021,US,CO
